seconds_elapsed,z,y,x
0.0,0.050557617098093,-0.0803644880652427,0.0702659413218498
0.01,0.034283008495310525,-0.09520191179357622,-0.02421778367603179
0.02,0.01732208107966705,-0.04381119270367036,0.010782571106344301
0.03,-0.024080307406296016,-0.047608996244189836,0.0867599989050905
0.04,0.019166527121257552,-0.04861007522814735,0.09701332708430697
0.05,0.06080319238623661,0.03592255367199262,0.17897816365364602
0.06,0.08525051991599747,-0.010276969670981831,0.14878697175637765
0.07,0.06207361548652749,-0.025470027090760176,0.1779242436415078
0.08,0.015555856778554969,-0.010188697373217617,0.16163891150350945
0.09,-0.034672410140069845,0.043600236126498576,0.10720993134027117
0.1,-0.06877017446652549,0.017668019764007812,0.013389963272217476
0.11,-0.1095924498300576,-0.004082498352508369,-0.049234460573207135
0.12,-0.1866207683741806,-0.0052344209530579226,-0.027185542769871222
0.13,-0.24733666866437093,0.02526498337155879,-0.0700208365291749
0.14,-0.3277612294535383,0.09764293003032191,-0.03815048053717276
0.15,-0.3250965825687644,0.10402041578669924,-0.09237522062712321
0.16,-0.31036747358752625,0.1654965861687364,-0.1330030241910758
0.17,-0.3272112874131233,0.15543195577722851,-0.07571419364979687
0.18,-0.3152553696359199,0.19663481029443552,0.03711874084409513
0.19,-0.26410470444672957,0.15329418146569995,0.04359249650006311
0.2,-0.21492660776449932,-0.01407097249279277,-0.13796064716672943
0.21,-0.25061338822886714,-0.043586938417703315,-0.1095614878989009
0.22,-0.30100543954117,-0.011771201267090747,-0.06020801964242382
0.23,-0.3353008215507287,-0.05129925941437565,-0.08884157143313416
0.24,-0.3595670353340574,-0.10392714378216629,-0.18727217589376957
0.25,-0.3559071228805142,0.03533966659422863,-0.17029189452825258
0.26,-0.321722107253986,0.2365472780180219,-0.042011039912839734
0.27,-0.3223969855677831,0.2394348192228445,-0.007406314316252913
0.28,-0.3045976252465949,0.13004152965880175,-0.07038005113836757
0.29,-0.33282171250883685,0.08717157260564189,-0.09178059417058716
0.3,-0.35240673233828745,0.1607399516215704,-0.047190169316665774
0.31,-0.4171650775077311,-0.012210255052595457,-0.17048115694435376
0.32,-0.456329691566405,0.019463563835230725,-0.18721087820460502
0.33,-0.4954340410574898,0.05226396156423473,-0.20719067882971137
0.34,-0.4665753360592105,0.13024658193786615,-0.20790261492869488
0.35,-0.4279615166077037,0.1101172865644378,-0.22078290509044987
0.36,-0.37899518808695737,0.13062934415236727,-0.1612461925415872
0.37,-0.3309678445941309,0.07733491283263182,-0.15375581976379793
0.38,-0.2986626165154078,0.03272607889149546,-0.12255620837961025
0.39,-0.27439359064598207,0.008718618595680317,-0.14394771564059958
0.4,-0.23171262463913211,0.07419163458656786,-0.15495131939360257
0.41,-0.2099504277879546,0.08403157602973681,-0.10951716661954651
0.42,-0.2054692812434365,0.06478413776741282,-0.09877882769743691
0.43,-0.2272195138190392,0.07672982510822358,-0.07441165975456832
0.44,-0.25402100204873335,0.08702137114262126,-0.0773381691870821
0.45,-0.26582499099256424,0.037028417897172185,-0.16486074756532665
0.46,-0.22669092268602772,0.06503614849227304,-0.15214875383937088
0.47,-0.18337221893080333,0.04269375262033798,-0.11664546546274314
0.48,-0.1288857353593315,0.027045553378978085,-0.07909086258515421
0.49,-0.1071628501087243,0.030915777956351895,-0.06961088137439925
0.5,-0.05440412704668433,0.07552174184455464,-0.055076115242239404
0.51,-0.03412613370778136,0.017963287718695764,-0.062465801201321426
0.52,-0.05326669243292706,-0.047408473816827605,-0.08688797441178138
0.53,-0.08439900562224383,-0.04870752990209321,-0.11610913396909121
0.54,-0.13588377018294626,0.023789485169675297,-0.09397659340800156
0.55,-0.14677906673029964,0.09161791194982204,-0.11917945925155149
0.56,-0.1372595732248174,0.1528795003004465,-0.13560465830515978
0.57,-0.1438084582292942,0.14960872275783615,-0.08193540896619685
0.58,-0.12221479026095432,0.09214648026730221,-0.096636130623879
0.59,-0.10005715074356282,0.02732412667762177,-0.0917696104355688
0.6,-0.08059850453798083,-0.04520702273714811,-0.14737259253971471
0.61,-0.055138359297745465,-0.02827286832616938,-0.1292076273958908
0.62,-0.011060596929419105,-0.03579291762808484,-0.11612338710171696
0.63,0.015262601936055066,-0.03780944244293599,-0.09829883347797272
0.64,0.0335117318507509,0.01544727279993375,-0.09706615158785038
0.65,0.04119756304843506,0.08729522809801023,-0.0997121034062013
0.66,0.016346586103919897,0.10756027541488862,-0.07336705617399783
0.67,-0.05540347126316565,0.018780456189762193,-0.05826539971606278
0.68,-0.11778236519034375,-0.01691199313086324,-0.09012418092503408
0.69,-0.12835910100571385,-0.004322119781754647,-0.14856346049448932
0.7,-0.09343827823327072,0.0453324224879837,-0.16386307502027883
0.71,-0.008756860754144996,0.10192720652026287,-0.12005493207278572
0.72,0.05469782268717315,0.08705316302055732,-0.047700641063173226
0.73,0.13846508819714826,0.06215348296068976,0.06000923283980381
0.74,0.19030226382279763,-0.08498415172019166,0.08174608526855595
0.75,0.2546197691970638,-0.12288164096289618,0.06960108777654728
0.76,0.2565717147723261,-0.13247692987115248,0.08183978090039448
0.77,0.2711564956333527,-0.08176472687481645,0.061592095688418974
0.78,0.27751937031325274,-0.08599529667740931,0.03269924688986518
0.79,0.3140115749835994,-0.11964781790319327,0.007168770306164503
0.8,0.35245702990231126,-0.12142268971074527,0.06290042103469944
0.81,0.35271312002167016,-0.14806334354900152,0.1026759419415568
0.82,0.35300448895858333,-0.12759640315515858,0.09838812598535203
0.83,0.34379604265927466,-0.07119657547368562,0.05744298448889605
0.84,0.337641648858094,0.03551627871362542,0.09613075085438252
0.85,0.2992632836705305,-0.0037061742892074033,0.02181312351153728
0.86,0.2518848528995189,0.011248111665936663,0.059496612124381995
0.87,0.2295348362412691,-0.002953416633775817,0.044700352071418516
0.88,0.23931028532648402,-0.08935510463831793,-0.0656873758451802
0.89,0.21335544995795463,-0.11281770239811897,-0.06383900816343485
0.9,0.1579651410471619,0.0006365032998401578,0.020330123857902515
0.91,0.10847126258811628,0.046215177723607836,0.01964176477393339
0.92,0.0811372794305534,0.0564084062773396,-0.030644042858347573
0.93,0.04762073700746343,0.06941786375847825,-0.0647462906423862
0.94,0.01643708294985555,0.08299700423718884,-0.08792787023196555
0.95,-0.0057441637805003744,0.03311783604265453,-0.10661938055299919
0.96,0.002765241113045918,-0.009328915381913435,-0.10951458713743452
0.97,0.020697868872520103,-0.043789329745165896,-0.11191016046913005
0.98,0.03744435706940374,-0.035352455992531284,-0.07065701670268315
0.99,0.03854536421158817,-0.037812834763670256,-0.056593495593527554
1.0,0.015408713751442265,-0.004706881757162366,-0.04579309429132698
1.01,-0.014033791026296621,0.006925545136949005,-0.10558831468823195
1.02,-0.031190286576675712,0.06062872919730385,-0.12532690579043643
1.03,-0.05079131753453452,0.09486630743568839,-0.09132946168797043
1.04,-0.030996960882586556,0.04961802985748926,-0.054819702805508436
1.05,0.011917822274086012,-0.06656627194160551,-0.10548489215449942
1.06,0.04022967526403752,-0.07765832282330583,-0.10462748780411259
1.07,0.04917307506051513,-0.052448808234572215,-0.05703648781490499
1.08,0.05467642883459767,-0.0695283072101028,-0.05060887337854966
1.09,0.06866294522582521,-0.06367594867200334,-0.05912289911661853
1.1,0.08826583776161069,-0.011051614536301572,-0.048739752037461184
1.11,0.09463093207283445,0.017180395879105574,-0.03258346930291115
1.12,0.09028498795051572,0.037619616378527086,-0.008652664410473132
1.13,0.08913514460064818,0.046528375507406336,0.005189045513509116
1.14,0.10493425614999605,-0.0032232847920893163,-0.04413071678965425
1.15,0.109444683985082,-0.0481732043540541,-0.07931027297682867
1.16,0.09059567210175976,-0.016622303288262908,-0.03565267500875026
1.17,0.0834385169685172,-0.027403326995863668,-0.025493012600338604
1.18,0.11102710326939585,-0.08291053498778138,-0.09308786487342526
1.19,0.12701582630187683,-0.09806607887139702,-0.11141923624699646
1.2,0.15097779113011028,-0.046693775237797934,-0.05981485365624414
1.21,0.1984221769877782,-0.022816095337555166,-0.01701258614821911
1.22,0.23351442820181612,-0.05925318945516058,-0.007747784973532027
1.23,0.2437075986983628,-0.042067416640570655,0.015775303443411357
1.24,0.2292357169935621,-0.014261788151041163,0.03358026821184868
1.25,0.23065613732286214,-0.05057652411562418,-0.015004445220886826
1.26,0.18727352082264034,-0.09581122474233386,0.00919679888269477
1.27,0.12702045996105396,-0.06926225838225572,0.07406880330765678
1.28,0.1000387402289283,-0.05462612157237731,0.05625118481420394
1.29,0.10473066412528202,-0.04407325968837557,0.037155465833360726
1.3,0.11850423172601081,-0.015827713957939846,0.04808560993210944
1.31,0.12379938400179573,0.017038690312240114,0.053810437932372744
1.32,0.1455700768528549,0.021647845585821713,0.04214702631564035
1.33,0.14913551036555997,-0.007359403305353408,0.04987526558807958
1.34,0.1262668807411957,-0.05756541567076924,0.03533200738716188
1.35,0.10539038762855844,-0.08137176225638064,-0.022697308453835493
1.36,0.06511059768623256,-0.02572922115313388,-0.007607871587130587
1.37,0.013142315012613396,0.03340477529997629,0.002091253680499261
1.38,-0.022651606893839122,0.08145650800938592,-0.0029289974487108346
1.39,-0.03857882174044689,0.07894874563317751,-0.02169274052360903
1.4,-0.030040310312121607,0.047143352901342576,-0.050362893220717284
1.41,-0.021076711224808684,0.029947175674136038,-0.039660273875514226
1.42,-0.014793332089630835,0.022603076628568617,-0.01993027845305878
1.43,-0.008394082606098717,0.026864884309097132,-0.0019641882743221552
1.44,-0.0014524425329237433,0.0011017307607930791,-0.033296266084032654
1.45,-0.015189258227052405,-0.002680192337898974,-0.06636611648443053
1.46,-0.059301540315014806,0.03463033500858131,-0.05331389497716673
1.47,-0.1091678254523869,0.05385467678580411,-0.03896740215810076
1.48,-0.13466468237156248,0.02722967424741281,-0.079019141842331
1.49,-0.15002500239297537,-0.003244471908649132,-0.11153984381769601
