time,seconds_elapsed,z,y,x
1789315800122152400,0.05415234375,0.04964129254221916,-0.16381987929344177,-0.001026481855660677
1789315800132186000,0.06418603515625,0.059198591858148575,-0.12954340875148773,-0.009679041802883148
1789315800142220300,0.07422021484375,0.052181426435709,-0.09218750894069672,-0.023901918902993202
1789315800152253200,0.084253173828125,0.04884897544980049,-0.06322906166315079,-0.0192888081073761
1789315800162287400,0.094287353515625,0.05625602602958679,-0.01998917944729328,0.0009911637753248215
1789315800172321300,0.1043212890625,0.04028787463903427,0.04688795655965805,0.02656414359807968
1789315800182355200,0.114355224609375,0.01800813153386116,0.09880894422531128,0.04250263422727585
1789315800192389400,0.124389404296875,0.03913015127182007,0.1224147155880928,0.04034055024385452
1789315800202423300,0.13442333984375,0.07355816662311554,0.14075139164924622,0.012316370382905006
1789315800212457200,0.144457275390625,0.10317795723676682,0.126754492521286,-0.01946539618074894
1789315800222491400,0.154491455078125,0.118275947868824,0.09970050305128098,-0.03200036287307739
1789315800232525000,0.164525146484375,0.12009308487176895,0.09636510163545609,-0.018849221989512444
1789315800242559200,0.174559326171875,0.1079125851392746,0.08091957122087479,0.003882721997797489
1789315800252593200,0.18459326171875,0.10133015364408493,0.06688273698091507,0.03597920760512352
1789315800262627000,0.194626953125,0.10979128628969193,0.06990756094455719,0.07448451966047287
1789315800272661200,0.2046611328125,0.13556955754756927,0.08670256286859512,0.1024250015616417
1789315800282695200,0.214695068359375,0.18803490698337555,0.030413726344704628,0.08352481573820114
1789315800292729000,0.22472900390625,0.2031802088022232,-0.03326662257313728,0.03492797538638115
1789315800302763300,0.23476318359375,0.20285317301750183,-0.08573968708515167,-0.038987260311841965
1789315800312797200,0.244797119140625,0.21715550124645233,-0.13055066764354706,-0.14070670306682587
1789315800322831000,0.2548310546875,0.21778614819049835,-0.12293695658445358,-0.21533912420272827
1789315800332865300,0.264865234375,0.19066929817199707,-0.07109237462282181,-0.25407764315605164
1789315800342898200,0.274898193359375,0.20280638337135315,-0.07775693386793137,-0.28429946303367615
1789315800352932000,0.28493212890625,0.21431121230125427,-0.12468206137418747,-0.31826916337013245
1789315800362966300,0.29496630859375,0.17051659524440765,-0.12134592235088348,-0.2977564334869385
1789315800373000200,0.305000244140625,0.07312535494565964,0.02581792324781418,-0.16468223929405212
1789315800383034000,0.3150341796875,0.10390936583280563,0.15196120738983154,-0.025028735399246216
1789315800393068300,0.325068359375,0.09083090722560883,0.2629616856575012,0.10316112637519836
1789315800403102200,0.335102294921875,0.09484029561281204,0.2827335298061371,0.17745372653007507
1789315800413136100,0.34513623046875,0.06772734969854355,0.21489253640174866,0.17259244620800018
1789315800423170300,0.35517041015625,0.023315683007240295,0.10864093899726868,0.09467341750860214
1789315800433204200,0.365204345703125,0.032040636986494064,-0.022838696837425232,-0.010877730324864388
1789315800443238100,0.375238037109375,0.09652828425168991,-0.10419587045907974,-0.13538503646850586
1789315800453272000,0.38527197265625,0.15892119705677032,-0.1210591048002243,-0.25216490030288696
1789315800463306200,0.39530615234375,0.1344512701034546,-0.06806246936321259,-0.30021926760673523
1789315800473340200,0.405340087890625,0.0961747020483017,0.01130906492471695,-0.3773874044418335
1789315800483374000,0.4153740234375,0.11358724534511566,0.025137528777122498,-0.5192207098007202
1789315800493408300,0.425408203125,0.17594608664512634,0.03592454269528389,-0.646157443523407
1789315800503442200,0.435442138671875,0.24409690499305725,0.07754601538181305,-0.6688267588615417
1789315800513475000,0.44547509765625,0.28318148851394653,0.08438551425933838,-0.5706130862236023
1789315800523509200,0.45550927734375,0.26434576511383057,0.07694117724895477,-0.4378276467323303
1789315800533543200,0.465543212890625,0.21266815066337585,0.06018620729446411,-0.3352759778499603
1789315800543577000,0.4755771484375,0.17367413640022278,0.03347017243504524,-0.28385165333747864
1789315800553611300,0.485611328125,0.15758360922336578,0.02474963665008545,-0.29208043217658997
1789315800563645200,0.495645263671875,0.17781990766525269,0.06793785095214844,-0.36104458570480347
1789315800573679000,0.50567919921875,0.2320629358291626,0.09695588052272797,-0.44018781185150146
1789315800583713300,0.51571337890625,0.26002585887908936,0.023956771939992905,-0.4282784163951874
1789315800593747200,0.525747314453125,0.16736415028572083,-0.09722589701414108,-0.2671186923980713
1789315800603781000,0.535781005859375,0.07838475704193115,-0.11397398263216019,-0.08817931264638901
1789315800613815300,0.545815185546875,-0.039563484489917755,-0.10913605988025665,0.03330640867352486
1789315800623849200,0.55584912109375,-0.19751796126365662,-0.16421635448932648,0.03375967964529991
1789315800633883100,0.565883056640625,-0.018503911793231964,-0.15961742401123047,0.07829301059246063
1789315800643917300,0.575917236328125,0.13543425500392914,-0.1521853506565094,0.16863089799880981
1789315800653951200,0.585951171875,0.18247869610786438,-0.060560863465070724,0.2126050442457199
1789315800663985200,0.595985107421875,0.1797444224357605,-0.01203593797981739,0.17542172968387604
1789315800674019300,0.606019287109375,0.14360874891281128,-0.08092307299375534,0.04293891414999962
