seconds_elapsed,z,y,x
0.0,-0.185294359922409,-0.2212931513786316,0.0483245030045509
0.01,-0.31627829452585726,-0.1079214031768071,-0.002624012893190129
0.02,-0.4264143398816441,-0.13570528668594628,-0.01818406827727365
0.03,-0.44492617331870027,-0.17197188803719485,-0.04216917481524118
0.04,-0.37916385435988004,-0.2008904972071647,-0.05773961347188972
0.05,-0.3042218112251608,-0.2711088197682618,-0.06578574365257715
0.06,-0.2003930273334854,-0.3492108468313888,-0.07456865229211881
0.07,-0.06740666473606599,-0.4185285738946582,-0.11891244907466855
0.08,0.07431753206745235,-0.4764782373422795,-0.147831137767347
0.09,0.23719565315336028,-0.6224675973657718,-0.13880642377187294
0.1,0.3677472017911131,-1.0259341920252671,-0.020431734827117083
0.11,0.4804567299407722,-1.6401903933418553,0.2006426689853268
0.12,0.5781861256582705,-2.2186812836578973,0.49132971011062926
0.13,0.6013900682864983,-2.6078977084969424,0.7462902334488184
0.14,0.5089950353650309,-2.181959855845021,0.6424451526404187
0.15,0.41254694554576077,-1.3629366246724641,0.29073365106606774
0.16,0.3592860710273917,-1.0319300871577906,0.21101620296806
0.17,0.24953094670365666,-0.7252087275438448,0.10950780307626845
0.18,0.09890901177599225,-0.2686148343472428,-0.21728579023993191
0.19,-0.04895483572935512,-0.15183706666876876,-0.48068611270349165
0.2,-0.1962419240290684,-0.3326874188843524,-0.6221038752183347
0.21,-0.2787275210293083,-0.5894878687207697,-0.6484627093359685
0.22,-0.34331764769041634,-0.796435491869639,-0.5696503804843509
0.23,-0.5053012699175462,-0.888189433530131,-0.32703104380531556
0.24,-0.5925753834532244,-0.7508616200777151,0.05347941300127231
0.25,-0.5615076280554452,-0.6551843348912885,0.45429055684781483
0.26,-0.44010991674606087,-0.5659687595526467,0.743318759863332
0.27,-0.25427401631582985,-0.33028888781947285,0.8899119402883217
0.28,-0.05639205991265154,-0.15730763968577388,0.8926983131401027
0.29,0.044213713532375715,-0.09715664187612068,0.8254380186568914
0.3,0.07302648389186653,-0.09485954370325649,0.6651447656990188
0.31,0.09546076042976764,-0.0038168430979032817,0.4575650958193769
0.32,0.09435413138486944,0.12238116468209166,0.26364798841573894
0.33,0.060497616311753724,0.23095011974661492,0.12357339210165859
0.34,0.03698187660477019,0.2818147936103083,0.05944666987550062
0.35,-0.25103223875772607,0.025163686366698607,0.7351015488565178
0.36,-0.9511992904584343,-0.49622548944595984,1.6470804190154198
0.37,-1.131867816187434,0.4176942342563209,2.1468994122001983
