time,seconds_elapsed,z,y,x
1789317658390450700,0.04345068359375,-0.11689732223749161,0.1862305998802185,-0.29822584986686707
1789317658400405800,0.05340576171875,0.03821316733956337,0.16248264908790588,-0.36107245087623596
1789317658410360800,0.06336083984375,0.1309361755847931,0.14578330516815186,-0.20292462408542633
1789317658420315600,0.073315673828125,0.10741008073091507,0.030525950714945793,0.06320666521787643
1789317658430270700,0.083270751953125,0.10014177858829498,-0.09851884841918945,0.21179933845996857
1789317658440225800,0.093225830078125,0.04900402948260307,-0.19277212023735046,0.34596461057662964
1789317658450180900,0.103180908203125,-0.00805979035794735,-0.15112321078777313,0.35114896297454834
1789317658460135700,0.1131357421875,-0.01176105160266161,0.012439891695976257,0.22545576095581055
1789317658470090800,0.1230908203125,0.045708898454904556,0.14399631321430206,0.02400280348956585
1789317658480044800,0.133044921875,0.08018884807825089,0.23076796531677246,-0.24680525064468384
1789317658490000000,0.142999755859375,-0.006886401679366827,0.35043126344680786,-0.4155721664428711
1789317658499954700,0.15295458984375,-0.11178325861692429,0.2531888484954834,-0.4411446452140808
1789317658509909800,0.16290966796875,-0.13143818080425262,0.11323335021734238,-0.30188634991645813
1789317658519864800,0.17286474609375,-0.08574633300304413,-0.002811499172821641,-0.06203088164329529
1789317658529819600,0.182819580078125,-0.06945311278104782,-0.13496261835098267,0.22236356139183044
1789317658539774700,0.192774658203125,-0.10706466436386108,-0.15719175338745117,0.45134374499320984
1789317658549729800,0.202729736328125,-0.1410450041294098,-0.10293730348348618,0.36554041504859924
1789317658559684900,0.212684814453125,-0.23695236444473267,-0.13987508416175842,0.2557215094566345
1789317658569639700,0.2226396484375,-0.32888415455818176,-0.06764642149209976,0.06395581364631653
1789317658579594800,0.2325947265625,-0.30736446380615234,0.04789349064230919,-0.17287883162498474
1789317658589549800,0.2425498046875,-0.22242002189159393,0.13268108665943146,-0.2670269012451172
1789317658599504600,0.252504638671875,-0.16869154572486877,0.12822455167770386,-0.2408301830291748
1789317658609458700,0.262458740234375,-0.1933889091014862,0.18050213158130646,-0.16657006740570068
1789317658619413800,0.272413818359375,-0.27807050943374634,0.15468890964984894,-0.057745322585105896
1789317658629368800,0.282368896484375,-0.35938772559165955,-0.021507687866687775,0.10345795005559921
1789317658639323600,0.29232373046875,-0.3595728278160095,-0.11581448465585709,0.21237537264823914
1789317658649279000,0.302279052734375,-0.2804045081138611,-0.09831112623214722,0.2429356873035431
1789317658659233800,0.31223388671875,-0.17235179245471954,-0.03852875158190727,0.21090345084667206
1789317658669188900,0.32218896484375,-0.10771287977695465,0.031139809638261795,0.10107069462537766
1789317658679143700,0.332143798828125,-0.11185383051633835,0.04350193589925766,-0.09135681390762329
1789317658689098800,0.3420986328125,-0.1629258096218109,0.0026051041204482317,-0.24794615805149078
1789317658699053800,0.3520537109375,-0.23585353791713715,0.04402844235301018,-0.2793496251106262
1789317658709008600,0.362008544921875,-0.2980082631111145,0.18678826093673706,-0.1688108593225479
1789317658718964000,0.3719638671875,-0.31057223677635193,0.3131464719772339,-0.0021792647894471884
1789317658728917800,0.381917724609375,-0.25131452083587646,0.14733858406543732,0.09656967967748642
1789317658738872800,0.391872802734375,-0.17807012796401978,-0.11730478703975677,0.1531839668750763
1789317658748827600,0.40182763671875,-0.12161777913570404,-0.28860941529273987,0.16330024600028992
1789317658758783000,0.411782958984375,-0.1180291697382927,-0.18347342312335968,0.13144537806510925
1789317658768737800,0.42173779296875,-0.19510850310325623,0.040947966277599335,0.08305148035287857
1789317658778692600,0.431692626953125,-0.3233168125152588,0.15837952494621277,-0.01702691987156868
1789317658788647700,0.441647705078125,-0.42252594232559204,0.14399152994155884,-0.11257953941822052
1789317658798602800,0.451602783203125,-0.40097564458847046,0.04544577747583389,-0.174519345164299
1789317658808557800,0.461557861328125,-0.2446100115776062,-0.08433032780885696,-0.18449607491493225
1789317658818512600,0.4715126953125,-0.08391247689723969,-0.2834775149822235,-0.1363099068403244
